IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_balanced_fc_semi_permissive,fuzzy_threshold_balanced_rg,contextual_strong_object_threshold_fc,contextual_strong_object_threshold_rg
608,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.00147977339279326,both_tolerable,1.3680800657879093,0.5,0.6667026055705301,0.6681823789633233,,
631,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.018113644705621934,both_tolerable,0.0,1.113000238656758,0.7062152858440159,0.7243289305496379,,
676,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.06052014760518715,both_tolerable,1.1576348337032387,0.8916609243998318,0.43742159996762836,0.4979417475728155,,
682,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.0023266192510693617,both_tolerable,1.029961908617559,0.5,0.7274225954355777,0.7297492146866471,,
696,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.011651633281863805,both_tolerable,0.0,1.739843048383334,0.6425711006249203,0.6309194673430565,,
737,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.01834680057835303,both_tolerable,0.0,1.2269605245916635,0.7236350088998662,0.7419818094782192,,
750,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.002269972365314482,found_but_wrong,0.0,46.846336288260716,0.03421825280924785,0.03648822517456233,,
752,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.002231748469331829,found_but_wrong,14.23387813433725,1.345667690480501,0.5477182366824539,0.5454864882131221,,
760,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.03616127676533876,both_tolerable,0.0,1.0541954870895625,0.6813151796060255,0.7174764563713643,,
788,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.031192057772383208,both_tolerable,0.9004562916672442,0.63671875,0.729140310356434,0.6979482525840508,,
793,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.009764346863446627,both_tolerable,0.8437861682062879,2.7741306352170945,0.7181950599683887,0.7084307131049421,,
821,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.0017527317744230886,both_tolerable,3.762998305872592,1.232890721536179,0.3442129126424645,0.3424601808680414,,
836,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.024936943956594293,both_tolerable,0.9004562916672442,0.5,0.7189509954058193,0.7438879393624136,,
854,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.008974558647948494,both_tolerable,1.2734375,0.63671875,0.6402815769841421,0.6313070183361936,,
867,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.35726808673504445,both_tolerable,1.5293554925707267,2.2048039092672873,0.33492945703292004,0.6921975437679645,,
873,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.599696879313495,both_tolerable,2.484375,1.2734135350505742,0.189543763461915,0.7892406427754101,,
881,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.012393288219112342,both_correct,0.0,0.0,0.6714825215454634,0.6838758097645757,,
887,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.005129194755808197,both_tolerable,0.7890625,0.0,0.5559357940193922,0.550806599263584,,
906,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.0062121834252717445,both_tolerable,0.0,0.5,0.7253301895481423,0.7191180061228706,,
907,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.028565700509868064,both_tolerable,0.5,0.5,0.7151269962969609,0.7436926968068289,,
922,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.018893479122262136,found_but_wrong,7.855151154382908,1.345667690480501,0.5520778643835064,0.5709713435057685,,
934,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.030692551994142114,both_tolerable,0.0,0.5,0.7111883569459806,0.7418809089401227,,
937,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.03917475404845283,both_tolerable,1.390625,2.160392872438078,0.64575104849546,0.6849258025439128,,
965,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.03532252194104041,both_tolerable,1.4820293967437015,5.215854595380919,0.5179909071227539,0.48266838518171346,,
988,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.26241899969754495,both_tolerable,0.72265625,1.1377451873456221,0.4740631042000905,0.7364821038976355,,
2,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.026552254368242267,both_tolerable,2.6759950872584297,0.8948979188467532,,,0.6798034040229362,0.7063556583911784
10,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.015825924985183315,both_tolerable,0.9943689110435825,0.0,,,0.6659317585301837,0.6501058335450004
11,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.03514028246313389,found_but_wrong,20.138612680696877,0.0,,,0.4309527337383316,0.3958124512751977
