stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_closing_radius,morphology_dilation_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,error
refinement,fc_floor_022__closing_c3_d1,train,760,fc_floor_022,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.6431378203972746,0.41592547410446934,0.6431378203972746,0.2272123462928053,20225,9832,20225,10393,0.2659631804385442,0.5060562221654895,0.9536208299430431,0.8820766378244747,0.41908379799860995,2.117408781999984,1.5322623779975402,9832.0,423267.0,423267.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__conservative_c2_d1,train,760,fc_floor_022,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.6409894759683195,0.41592547410446934,0.6409894759683195,0.22506400186385012,20049,9832,20049,10217,0.2659631804385442,0.5027657220662072,0.9536208299430431,0.8840341164147838,0.41908379799860995,2.117408781999984,0.6005058709997684,9832.0,423267.0,423267.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__current_c3_d2,train,760,fc_floor_022,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.6944672189081451,0.41592547410446934,0.6944672189081451,0.2785417448036758,35489,9832,35489,25657,0.2659631804385442,0.6967917624031997,0.9536208299430431,0.6921581335061568,0.41908379799860995,2.117408781999984,1.7814262560023053,9832.0,423267.0,423267.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__raw,train,760,fc_floor_022,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.41592547410446934,0.41592547410446934,0.41592547410446934,0.0,9832,9832,9832,0,0.2659631804385442,0.2659631804385442,0.9536208299430431,0.9536208299430431,0.41908379799860995,2.117408781999984,0.23272072799954913,9832.0,423267.0,423267.0,0.16,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__closing_c3_d1,train,760,fc_floor_022_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.6036209698756473,0.3795836559923473,0.6036209698756473,0.2240373138833,17661,8653,17661,9008,0.23637704592516948,0.453011091254645,0.9630186062637236,0.904252307343865,0.41908379799860995,1.9667810660030227,1.5336642010006472,8653.0,423267.0,423267.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__conservative_c2_d1,train,760,fc_floor_022_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.6014470793241913,0.3795836559923473,0.6014470793241913,0.221863423331844,17543,8653,17543,8890,0.23637704592516948,0.4503730178991859,0.9630186062637236,0.905033346633985,0.41908379799860995,1.9667810660030227,0.6014277649992437,8653.0,423267.0,423267.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__current_c3_d2,train,760,fc_floor_022_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.6808041778609594,0.3795836559923473,0.6808041778609594,0.3012205218686121,31001,8653,31001,22348,0.23637704592516948,0.6397469718889173,0.9630186062637236,0.7274926615270475,0.41908379799860995,1.9667810660030227,1.8128404339986446,8653.0,423267.0,423267.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__raw,train,760,fc_floor_022_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.3795836559923473,0.3795836559923473,0.3795836559923473,0.0,8653,8653,8653,0,0.23637704592516948,0.23637704592516948,0.9630186062637236,0.9630186062637236,0.41908379799860995,1.9667810660030227,0.23326253900086158,8653.0,423267.0,423267.0,0.18,8.0,False,False,False,
refinement,fc_floor_024__closing_c3_d1,train,760,fc_floor_024,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.6441501421528053,0.4172371773568184,0.6441501421528053,0.22691296479598688,20321,9882,20321,10439,0.2670978356451933,0.5077298385952969,0.9528435539364501,0.8808129521184981,0.41908379799860995,2.0956705900025554,1.5386344299986376,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__conservative_c2_d1,train,760,fc_floor_024,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.6418214975714569,0.4172371773568184,0.6418214975714569,0.22458432021463848,20130,9882,20130,10248,0.2670978356451933,0.5041556746943523,0.9528435539364501,0.8829110779930452,0.41908379799860995,2.0956705900025554,0.5987715660012327,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__current_c3_d2,train,760,fc_floor_024,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.6941476976051707,0.4172371773568184,0.6941476976051707,0.2769105202483523,35608,9882,35608,25726,0.2670978356451933,0.6976427538081865,0.9528435539364501,0.6906874859582116,0.41908379799860995,2.0956705900025554,1.7938701159982884,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__raw,train,760,fc_floor_024,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.4172371773568184,0.4172371773568184,0.4172371773568184,0.0,9882,9882,9882,0,0.2670978356451933,0.2670978356451933,0.9528435539364501,0.9528435539364501,0.41908379799860995,2.0956705900025554,0.2355958840016683,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,
refinement,rg_gamma55__closing_c3_d1,train,760,rg_gamma55,current,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.6389024456374384,0.3893925043972399,0.6389024456374384,0.24950994124019849,20070,9093,20070,10977,0.2449153263552038,0.5013190366777296,0.9495216100296932,0.8805680119581465,0.41908379799860995,0.07828627599883475,1.5322704640020675,,,,,,,False,False,
refinement,rg_gamma55__conservative_c2_d1,train,760,rg_gamma55,current,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.6350008176912034,0.3893925043972399,0.6350008176912034,0.24560831329396354,19780,9093,19780,10687,0.2449153263552038,0.4956457606444842,0.9495216100296932,0.8833670374115268,0.41908379799860995,0.07828627599883475,0.6006929600007425,,,,,,,False,False,
refinement,rg_gamma55__current_c3_d2,train,760,rg_gamma55,current,region_growing,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.7192718351871986,0.3893925043972399,0.7192718351871986,0.32987933078995874,36489,9093,36489,27396,0.2449153263552038,0.7318809746688225,0.9495216100296932,0.7070898078873085,0.41908379799860995,0.07828627599883475,1.7846802639978705,,,,,,,False,False,
refinement,rg_gamma55__raw,train,760,rg_gamma55,current,region_growing,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.3893925043972399,0.3893925043972399,0.3893925043972399,0.0,9093,9093,9093,0,0.2449153263552038,0.2449153263552038,0.9495216100296932,0.9495216100296932,0.41908379799860995,0.07828627599883475,0.23404864800249925,,,,,,,False,False,
refinement,rg_gamma60__closing_c3_d1,train,760,rg_gamma60,gamma60,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.6110581684324607,0.36650919598220427,0.6110581684324607,0.24454897245025647,18264,8353,18264,9911,0.22667574390831985,0.4638186820979775,0.9566622770262181,0.8952584318878668,0.42574019499807036,0.07202435900035198,1.5356852900004014,,,,,,,False,False,
refinement,rg_gamma60__conservative_c2_d1,train,760,rg_gamma60,gamma60,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.6074610349419509,0.36650919598220427,0.6074610349419509,0.24095183895974664,18064,8353,18064,9711,0.22667574390831985,0.45936516041187986,0.9566622770262181,0.8964791851195748,0.42574019499807036,0.07202435900035198,0.600329002001672,,,,,,,False,False,
refinement,rg_gamma60__current_c3_d2,train,760,rg_gamma60,gamma60,region_growing,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.7021401005730324,0.36650919598220427,0.7021401005730324,0.33563090459082817,33155,8353,33155,24802,0.22667574390831985,0.6812469860721073,0.9566622770262181,0.7243553008595989,0.42574019499807036,0.07202435900035198,1.7901511960008065,,,,,,,False,False,
refinement,rg_gamma60__raw,train,760,rg_gamma60,gamma60,region_growing,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.36650919598220427,0.36650919598220427,0.36650919598220427,0.0,8353,8353,8353,0,0.22667574390831985,0.22667574390831985,0.9566622770262181,0.9566622770262181,0.42574019499807036,0.07202435900035198,0.23304371199992602,,,,,,,False,False,
refinement,rg_gamma65__closing_c3_d1,train,760,rg_gamma65,gamma65,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.6022781115554461,0.3550865500323984,0.6022781115554461,0.24719156152304766,17510,7959,17510,9551,0.21762686863529346,0.45071341446118063,0.9639401934916447,0.9074243289548829,0.40918818499994813,0.07117427199773374,1.553815143997781,,,,,,,False,False,
refinement,rg_gamma65__conservative_c2_d1,train,760,rg_gamma65,gamma65,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.5992166108913903,0.3550865500323984,0.5992166108913903,0.24413006085899192,17339,7959,17339,9380,0.21762686863529346,0.44696905227923867,0.9639401934916447,0.9087605974969721,0.40918818499994813,0.07117427199773374,0.6260193119996984,,,,,,,False,False,
refinement,rg_gamma65__current_c3_d2,train,760,rg_gamma65,gamma65,region_growing,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.7042588627171068,0.3550865500323984,0.7042588627171068,0.3491723126847084,31995,7959,31995,24036,0.21762686863529346,0.6717158823362551,0.9639401934916447,0.7401156430692296,0.40918818499994813,0.07117427199773374,1.805232316000911,,,,,,,False,False,
refinement,rg_gamma65__raw,train,760,rg_gamma65,gamma65,region_growing,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.3550865500323984,0.3550865500323984,0.3550865500323984,0.0,7959,7959,7959,0,0.21762686863529346,0.21762686863529346,0.9639401934916447,0.9639401934916447,0.40918818499994813,0.07117427199773374,0.23275873599777697,,,,,,,False,False,
refinement,rg_gamma70__closing_c3_d1,train,760,rg_gamma70,gamma70,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.65625,0.8250236739027553,0.5734892787524366,0.3330672426746807,0.5734892787524366,0.24042203607775592,16047,7339,16047,8708,0.20120273451904802,0.417269452245199,0.9664804469273743,0.9166822459026609,0.41404991099989275,0.06470871000055922,1.5389538769995852,,,,,,,False,False,
refinement,rg_gamma70__conservative_c2_d1,train,760,rg_gamma70,gamma70,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.65625,0.8250236739027553,0.5705684572679647,0.3330672426746807,0.5705684572679647,0.237501214593284,15903,7339,15903,8564,0.20120273451904802,0.4139789521459167,0.9664804469273743,0.9176884864490976,0.41404991099989275,0.06470871000055922,0.6298265139994328,,,,,,,False,False,
refinement,rg_gamma70__current_c3_d2,train,760,rg_gamma70,gamma70,region_growing,current_c3_d2,3,2,both_tolerable,True,0.65625,0.8250236739027553,0.6889460951553874,0.3330672426746807,0.6889460951553874,0.3558788524807067,29231,7339,29231,21892,0.20120273451904802,0.6301024026324,0.9664804469273743,0.7599124217440388,0.41404991099989275,0.06470871000055922,1.7884349189989734,,,,,,,False,False,
refinement,rg_gamma70__raw,train,760,rg_gamma70,gamma70,region_growing,raw,0,0,both_tolerable,True,0.65625,0.8250236739027553,0.3330672426746807,0.3330672426746807,0.3330672426746807,0.0,7339,7339,7339,0,0.20120273451904802,0.20120273451904802,0.9664804469273743,0.9664804469273743,0.41404991099989275,0.06470871000055922,0.23306366099859588,,,,,,,False,False,
refinement,fc_alpha_018__closing_c3_d1,train,793,fc_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6562420544113908,0.3935994896603051,0.6562420544113908,0.2626425647510857,8676,3889,8676,4787,0.24809006835544833,0.5188982710092481,0.9519156595525842,0.8924619640387276,0.3134800379993976,0.9501688409982307,1.1663822039990919,3889.0,351007.0,351007.0,0.18,8.0,False,False,False,
refinement,fc_alpha_018__conservative_c2_d1,train,793,fc_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6556083488885118,0.3935994896603051,0.6556083488885118,0.2620088592282067,8650,3889,8650,4761,0.24809006835544833,0.5178260286824823,0.9519156595525842,0.8932947976878612,0.3134800379993976,0.9501688409982307,0.4705956059988239,3889.0,351007.0,351007.0,0.18,8.0,False,False,False,
refinement,fc_alpha_018__current_c3_d2,train,793,fc_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7248465266558967,0.3935994896603051,0.7248465266558967,0.33124703699559155,16028,3889,16028,12139,0.24809006835544833,0.751708886208283,0.9519156595525842,0.6998377838782132,0.3134800379993976,0.9501688409982307,1.3543745919996582,3889.0,351007.0,351007.0,0.18,8.0,False,False,False,
refinement,fc_alpha_018__raw,train,793,fc_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.3935994896603051,0.3935994896603051,0.3935994896603051,0.0,3889,3889,3889,0,0.24809006835544833,0.24809006835544833,0.9519156595525842,0.9519156595525842,0.3134800379993976,0.9501688409982307,0.17715800999940257,3889.0,351007.0,351007.0,0.18,8.0,False,False,False,
refinement,fc_current__closing_c3_d1,train,793,fc_current,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6732910035458068,0.4196168263223657,0.6732910035458068,0.25367417722344116,9332,4286,9332,5046,0.27007103605414823,0.5471786623776974,0.9402706486234251,0.8749464209172739,0.3134800379993976,0.9923484969986021,1.152638545998343,4286.0,351007.0,351007.0,0.16,8.0,False,False,False,
refinement,fc_current__conservative_c2_d1,train,793,fc_current,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6734356942380717,0.4196168263223657,0.6734356942380717,0.253818867915706,9306,4286,9306,5020,0.27007103605414823,0.5467095563597373,0.9402706486234251,0.8766387277025575,0.3134800379993976,0.9923484969986021,0.44779591000042274,4286.0,351007.0,351007.0,0.16,8.0,False,False,False,
refinement,fc_current__current_c3_d2,train,793,fc_current,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,0.4196168263223657,0.7200476354633489,0.30043080914098325,16987,4286,16987,12701,0.27007103605414823,0.7698699906178796,0.9402706486234251,0.6762818626008124,0.3134800379993976,0.9923484969986021,1.3932063539978117,4286.0,351007.0,351007.0,0.16,8.0,False,False,False,
refinement,fc_current__raw,train,793,fc_current,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.4196168263223657,0.4196168263223657,0.4196168263223657,0.0,4286,4286,4286,0,0.27007103605414823,0.27007103605414823,0.9402706486234251,0.9402706486234251,0.3134800379993976,0.9923484969986021,0.17635138499827008,4286.0,351007.0,351007.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__closing_c3_d1,train,793,fc_floor_020,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6742913563993911,0.42176375824975315,0.6742913563993911,0.25252759814963793,9385,4321,9385,5064,0.27194746012598847,0.5491891167403833,0.9391344596158296,0.8732019179541822,0.3134800379993976,0.9699420719989575,1.1584237960014434,4321.0,326666.0,326666.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__conservative_c2_d1,train,793,fc_floor_020,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6747097092975377,0.42176375824975315,0.6747097092975377,0.25294595104778456,9364,4321,9364,5043,0.27194746012598847,0.5490550864495376,0.9391344596158296,0.874946604015378,0.3134800379993976,0.9699420719989575,0.458363472000201,4321.0,326666.0,326666.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__current_c3_d2,train,793,fc_floor_020,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7191748710736052,0.42176375824975315,0.7191748710736052,0.2974111128238521,17073,4321,17073,12752,0.27194746012598847,0.7710092480900683,0.9391344596158296,0.67387102442453,0.3134800379993976,0.9699420719989575,1.3531883969990304,4321.0,326666.0,326666.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__raw,train,793,fc_floor_020,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.42176375824975315,0.42176375824975315,0.42176375824975315,0.0,4321,4321,4321,0,0.27194746012598847,0.27194746012598847,0.9391344596158296,0.9391344596158296,0.3134800379993976,0.9699420719989575,0.178810657998838,4321.0,326666.0,326666.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__closing_c3_d1,train,793,fc_floor_022,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6753150786157067,0.4235379585906284,0.6753150786157067,0.2517771200250783,9437,4349,9437,5088,0.2734888084707144,0.5511995711030693,0.9383766383076569,0.871569354667797,0.3134800379993976,0.953061667001748,1.1588144160014053,4349.0,305766.0,305766.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__conservative_c2_d1,train,793,fc_floor_022,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6757634293699396,0.4235379585906284,0.6757634293699396,0.2522254707793112,9409,4349,9409,5060,0.2734888084707144,0.5509315105213778,0.9383766383076569,0.8737379105112126,0.3134800379993976,0.953061667001748,0.45318530700023985,4349.0,305766.0,305766.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__current_c3_d2,train,793,fc_floor_022,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7186749430737078,0.4235379585906284,0.7186749430737078,0.2951369844830794,17137,4349,17137,12788,0.2734888084707144,0.7720144752714113,0.9383766383076569,0.6722296784734785,0.3134800379993976,0.953061667001748,1.343334417000733,4349.0,305766.0,305766.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__raw,train,793,fc_floor_022,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.4235379585906284,0.4235379585906284,0.4235379585906284,0.0,4349,4349,4349,0,0.2734888084707144,0.2734888084707144,0.9383766383076569,0.9383766383076569,0.3134800379993976,0.953061667001748,0.17653526999856695,4349.0,305766.0,305766.0,0.16,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__closing_c3_d1,train,793,fc_floor_022_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.659324894514768,0.3978591489587197,0.659324894514768,0.26146574555604823,8778,3949,8778,4829,0.25157485591743733,0.5235893311888487,0.9506204102304381,0.8900660742766006,0.3134800379993976,0.9167073999997228,1.1596926980018907,3949.0,305766.0,305766.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__conservative_c2_d1,train,793,fc_floor_022_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6589795573576618,0.3978591489587197,0.6589795573576618,0.26112040839894207,8754,3949,8754,4805,0.25157485591743733,0.5227851494437743,0.9506204102304381,0.8911354809230067,0.3134800379993976,0.9167073999997228,0.44778300100006163,3949.0,305766.0,305766.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__current_c3_d2,train,793,fc_floor_022_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7247597312847546,0.3978591489587197,0.7247597312847546,0.32690058232603486,16189,3949,16189,12240,0.25157485591743733,0.7555287494973865,0.9506204102304381,0.6963987893013774,0.3134800379993976,0.9167073999997228,1.3427941879999707,3949.0,305766.0,305766.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__raw,train,793,fc_floor_022_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.3978591489587197,0.3978591489587197,0.3978591489587197,0.0,3949,3949,3949,0,0.25157485591743733,0.25157485591743733,0.9506204102304381,0.9506204102304381,0.3134800379993976,0.9167073999997228,0.17566218200227013,3949.0,305766.0,305766.0,0.18,8.0,False,False,False,
refinement,fc_floor_024__closing_c3_d1,train,793,fc_floor_024,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6771447282252783,0.4260495936221981,0.6771447282252783,0.2510951346030802,9510,4395,9510,5115,0.2757673234150918,0.5543492829379439,0.9362912400455062,0.8698212407991588,0.3134800379993976,0.9346954329994333,1.145847990999755,4395.0,287827.0,287827.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__conservative_c2_d1,train,793,fc_floor_024,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6776202573137753,0.4260495936221981,0.6776202573137753,0.2515706636915772,9484,4395,9484,5089,0.2757673234150918,0.5541482375016754,0.9362912400455062,0.8718894981020666,0.3134800379993976,0.9346954329994333,0.4496591669994814,4395.0,287827.0,287827.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__current_c3_d2,train,793,fc_floor_024,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7179439368512648,0.4260495936221981,0.7179439368512648,0.2918943432290667,17256,4395,17256,12861,0.2757673234150918,0.7740919447795201,0.9362912400455062,0.6693903569772832,0.3134800379993976,0.9346954329994333,1.3524743760026467,4395.0,287827.0,287827.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__raw,train,793,fc_floor_024,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.4260495936221981,0.4260495936221981,0.4260495936221981,0.0,4395,4395,4395,0,0.2757673234150918,0.2757673234150918,0.9362912400455062,0.9362912400455062,0.3134800379993976,0.9346954329994333,0.1762511840024672,4395.0,287827.0,287827.0,0.16,8.0,False,False,False,
refinement,rg_gamma55__closing_c3_d1,train,793,rg_gamma55,current,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6529033276753642,0.3952851160626583,0.6529033276753642,0.25761821161270587,10411,4421,10411,5990,0.25619890095161507,0.5542152526470983,0.8647364849581543,0.7943521275573913,0.3134800379993976,0.04242475600040052,1.1670756290004647,,,,,,,False,False,
refinement,rg_gamma55__conservative_c2_d1,train,793,rg_gamma55,current,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6532835108920337,0.3952851160626583,0.6532835108920337,0.2579983948293754,10234,4421,10234,5813,0.25619890095161507,0.5506634499396864,0.8647364849581543,0.8029118624193864,0.3134800379993976,0.04242475600040052,0.44859225999971386,,,,,,,False,False,
refinement,rg_gamma55__current_c3_d2,train,793,rg_gamma55,current,region_growing,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7189538676607642,0.3952851160626583,0.7189538676607642,0.3236687515981059,19414,4421,19414,14993,0.25619890095161507,0.8271679399544297,0.8647364849581543,0.6357783043164726,0.3134800379993976,0.04242475600040052,1.3489564709998376,,,,,,,False,False,
refinement,rg_gamma55__raw,train,793,rg_gamma55,current,region_growing,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.3952851160626583,0.3952851160626583,0.3952851160626583,0.0,4421,4421,4421,0,0.25619890095161507,0.25619890095161507,0.8647364849581543,0.8647364849581543,0.3134800379993976,0.04242475600040052,0.17511047399966628,,,,,,,False,False,
refinement,rg_gamma60__closing_c3_d1,train,793,rg_gamma60,gamma60,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6302484633365076,0.3575655573049568,0.6302484633365076,0.2726829060315508,8180,3497,8180,4683,0.22068087387749633,0.48787025867846134,0.9416642836717186,0.8899755501222494,0.3161406500003068,0.03476703699925565,1.1529424529981043,,,,,,,False,False,
refinement,rg_gamma60__conservative_c2_d1,train,793,rg_gamma60,gamma60,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6293888166449935,0.3575655573049568,0.6293888166449935,0.27182325934003665,8148,3497,8148,4651,0.22068087387749633,0.486529955770004,0.9416642836717186,0.8910162002945509,0.3161406500003068,0.03476703699925565,0.45008059500105446,,,,,,,False,False,
refinement,rg_gamma60__current_c3_d2,train,793,rg_gamma60,gamma60,region_growing,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7309044318144485,0.3575655573049568,0.7309044318144485,0.3733388745094917,15517,3497,15517,12020,0.22068087387749633,0.7454764776839565,0.9416642836717186,0.7168911516401366,0.3161406500003068,0.03476703699925565,1.3417018380023364,,,,,,,False,False,
refinement,rg_gamma60__raw,train,793,rg_gamma60,gamma60,region_growing,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.3575655573049568,0.3575655573049568,0.3575655573049568,0.0,3497,3497,3497,0,0.22068087387749633,0.22068087387749633,0.9416642836717186,0.9416642836717186,0.3161406500003068,0.03476703699925565,0.17735270600314834,,,,,,,False,False,
refinement,rg_gamma65__closing_c3_d1,train,793,rg_gamma65,gamma65,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6176807255437176,0.34304846588726057,0.6176807255437176,0.274632259656457,7792,3297,7792,4495,0.2094223294464549,0.47011124514140196,0.9478313618441007,0.900282340862423,0.3095243470015703,0.04639747600231203,1.1637829290011723,,,,,,,False,False,
refinement,rg_gamma65__conservative_c2_d1,train,793,rg_gamma65,gamma65,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.5,2.7741306352170945,0.6168496230657321,0.34304846588726057,0.6168496230657321,0.27380115717847153,7761,3297,7761,4464,0.2094223294464549,0.46883795737836753,0.9478313618441007,0.9014302280633939,0.3095243470015703,0.04639747600231203,0.4736548960026994,,,,,,,False,False,
refinement,rg_gamma65__current_c3_d2,train,793,rg_gamma65,gamma65,region_growing,current_c3_d2,3,2,both_tolerable,True,0.5,2.7741306352170945,0.7312520980194697,0.34304846588726057,0.7312520980194697,0.3882036321322091,14868,3297,14868,11571,0.2094223294464549,0.7299289639458517,0.9478313618441007,0.7325800376647834,0.3095243470015703,0.04639747600231203,1.3441292180032178,,,,,,,False,False,
refinement,rg_gamma65__raw,train,793,rg_gamma65,gamma65,region_growing,raw,0,0,both_tolerable,True,0.5,2.7741306352170945,0.34304846588726057,0.34304846588726057,0.34304846588726057,0.0,3297,3297,3297,0,0.2094223294464549,0.2094223294464549,0.9478313618441007,0.9478313618441007,0.3095243470015703,0.04639747600231203,0.18933168800140265,,,,,,,False,False,
refinement,rg_gamma70__closing_c3_d1,train,793,rg_gamma70,gamma70,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.5,2.7741306352170945,0.6034065441506051,0.32566155214587506,0.6034065441506051,0.2777449920047301,7388,3066,7388,4322,0.19628736094357324,0.45107894384130814,0.9553163731245923,0.9110720086626962,0.30934279799839715,0.03174574200238567,1.154896825999458,,,,,,,False,False,
