stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_mode,morphology_closing_radius,morphology_dilation_radius,morphology_base_dilation_radius,morphology_max_dilation_radius,morphology_support_percentile,morphology_support_factor,morphology_local_max_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,recovery_triggered_branches,recovery_accepted_branches,recovery_added_voxels,conditioned_support_threshold,conditioned_shell_voxels,conditioned_accepted_voxels,conditioned_acceptance_rate,error
optimization,fc_floor020__conditioned_p10_f025,train,760,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6936858006042296,0.400564617314931,0.6936858006042296,0.2931211832892986,30947,9379,30947,21568,0.25356707230590303,0.6513204549967379,0.9530866830152468,0.7419459075193072,0.4004371969995191,2.1146765739995317,2.321380837999641,9379.0,454660.0,454660.0,0.16,8.0,False,False,False,0,0,0,0.01772795431315899,14325.0,11786.0,0.8227574171029668,
optimization,fc_floor020__conditioned_p10_f050,train,760,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6947022814096565,0.400564617314931,0.6947022814096565,0.2941376640947255,29926,9379,29926,20547,0.25356707230590303,0.642214846963379,0.9530866830152468,0.7565327808594533,0.4004371969995191,2.1146765739995317,2.27880426899992,9379.0,454660.0,454660.0,0.16,8.0,False,False,False,0,0,0,0.03545590862631798,14325.0,10765.0,0.7514834205933683,
optimization,fc_floor020__conditioned_p10_f075,train,760,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6930207878144703,0.400564617314931,0.6930207878144703,0.2924561704995393,28823,9379,28823,19444,0.25356707230590303,0.6298187388307378,0.9530866830152468,0.770322312042466,0.4004371969995191,2.1146765739995317,2.286008032000609,9379.0,454660.0,454660.0,0.16,8.0,False,False,False,0,0,0,0.05318386293947697,14325.0,9662.0,0.6744851657940664,
optimization,fc_floor020__current_c3_d2,train,760,fc_floor020,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6832511383639565,0.400564617314931,0.6832511383639565,0.2826865210490255,33486,9379,33486,24107,0.25356707230590303,0.6661277054435083,0.9530866830152468,0.7012781460909037,0.4004371969995191,2.1146765739995317,1.8659652950000236,9379.0,454660.0,454660.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_floor020_recovery__conditioned_p10_f025,train,760,fc_floor020_recovery,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6936858006042296,0.400564617314931,0.6936858006042296,0.2931211832892986,30947,9379,30947,21568,0.25356707230590303,0.6513204549967379,0.9530866830152468,0.7419459075193072,0.4004371969995191,2.2595368860002054,2.2997704029994566,,,,,,,False,False,0,0,0,0.01772795431315899,14325.0,11786.0,0.8227574171029668,
optimization,fc_floor020_recovery__conditioned_p10_f050,train,760,fc_floor020_recovery,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6947022814096565,0.400564617314931,0.6947022814096565,0.2941376640947255,29926,9379,29926,20547,0.25356707230590303,0.642214846963379,0.9530866830152468,0.7565327808594533,0.4004371969995191,2.2595368860002054,2.3400337390003187,,,,,,,False,False,0,0,0,0.03545590862631798,14325.0,10765.0,0.7514834205933683,
optimization,fc_floor020_recovery__conditioned_p10_f075,train,760,fc_floor020_recovery,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6930207878144703,0.400564617314931,0.6930207878144703,0.2924561704995393,28823,9379,28823,19444,0.25356707230590303,0.6298187388307378,0.9530866830152468,0.770322312042466,0.4004371969995191,2.2595368860002054,2.363675714999772,,,,,,,False,False,0,0,0,0.05318386293947697,14325.0,9662.0,0.6744851657940664,
optimization,fc_floor020_recovery__current_c3_d2,train,760,fc_floor020_recovery,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6832511383639565,0.400564617314931,0.6832511383639565,0.2826865210490255,33486,9379,33486,24107,0.25356707230590303,0.6661277054435083,0.9530866830152468,0.7012781460909037,0.4004371969995191,2.2595368860002054,1.8035358189999897,,,,,,,False,False,0,0,0,,,,,
optimization,fc_floor024__conditioned_p10_f025,train,760,fc_floor024,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.70593411750902,0.4172371773568184,0.70593411750902,0.2886969401522016,32929,9882,32929,23047,0.2670978356451933,0.6826653050804187,0.9528435539364501,0.7308451516899998,0.4004371969995191,2.0858182319998377,2.2752495659997294,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,0.017140841111540794,15287.0,12608.0,0.824753058153987,
optimization,fc_floor024__conditioned_p10_f050,train,760,fc_floor024,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7080115686216047,0.4172371773568184,0.7080115686216047,0.2907743912647863,31825,9882,31825,21943,0.2670978356451933,0.6735880634272261,0.9528435539364501,0.7461429693637078,0.4004371969995191,2.0858182319998377,2.2642055729993444,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,0.03428168222308159,15287.0,11504.0,0.752534833518676,
optimization,fc_floor024__conditioned_p10_f075,train,760,fc_floor024,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.707171254286668,0.4172371773568184,0.707171254286668,0.2899340769298496,30649,9882,30649,20767,0.2670978356451933,0.6609933906334212,0.9528435539364501,0.7602858168292603,0.4004371969995191,2.0858182319998377,2.2685691880005834,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,0.05142252333462238,15287.0,10328.0,0.6756067246680186,
optimization,fc_floor024__current_c3_d2,train,760,fc_floor024,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6941476976051707,0.4172371773568184,0.6941476976051707,0.2769105202483523,35608,9882,35608,25726,0.2670978356451933,0.6976427538081865,0.9528435539364501,0.6906874859582116,0.4004371969995191,2.0858182319998377,1.799300140000014,9882.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,rg_gamma55_current__conditioned_p10_f025,train,760,rg_gamma55_current,current,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.729856587859794,0.3893925043972399,0.729856587859794,0.34046408346255413,33988,9093,33988,24895,0.2449153263552038,0.7167616940402235,0.9495216100296932,0.7434388607743909,0.4004371969995191,0.07894423299967457,2.2784234150003613,,,,,,,False,False,0,0,0,0.02465185709297657,16419.0,13918.0,0.8476764723795602,
optimization,rg_gamma55_current__conditioned_p10_f050,train,760,rg_gamma55_current,current,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7301372482678474,0.3893925043972399,0.7301372482678474,0.34074474387060755,32726,9093,32726,23633,0.2449153263552038,0.7039684565852552,0.9495216100296932,0.7583267127054941,0.4004371969995191,0.07894423299967457,2.269867985000019,,,,,,,False,False,0,0,0,0.04930371418595314,16419.0,12656.0,0.7708143005055119,
optimization,rg_gamma55_current__conditioned_p10_f075,train,760,rg_gamma55_current,current,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7287375564258168,0.3893925043972399,0.7287375564258168,0.33934505202857695,31649,9093,31649,22556,0.2449153263552038,0.6914872493121152,0.9495216100296932,0.7702297070997504,0.4004371969995191,0.07894423299967457,2.280560255999262,,,,,,,False,False,0,0,0,0.07395557127892971,16419.0,11579.0,0.705219562701748,
optimization,rg_gamma55_current__current_c3_d2,train,760,rg_gamma55_current,current,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.7192718351871986,0.3893925043972399,0.7192718351871986,0.32987933078995874,36489,9093,36489,27396,0.2449153263552038,0.7318809746688225,0.9495216100296932,0.7070898078873085,0.4004371969995191,0.07894423299967457,1.8030977529997472,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_current__conditioned_p10_f025,train,760,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.712076685181481,0.3550865500323984,0.712076685181481,0.3569901351490826,29740,7959,29740,21781,0.21762686863529346,0.6563980370464925,0.9639401934916447,0.7780766644250168,0.3970028949997868,0.07235438299994712,2.3282365690001825,,,,,,,False,False,0,0,0,0.024935102090239525,14485.0,12230.0,0.8443217121159821,
optimization,rg_gamma65_current__conditioned_p10_f050,train,760,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7101152408800213,0.3550865500323984,0.7101152408800213,0.3550286908476229,28700,7959,28700,20741,0.21762686863529346,0.6441153944345163,0.9639401934916447,0.7911846689895471,0.3970028949997868,0.07235438299994712,2.325751716999548,,,,,,,False,False,0,0,0,0.04987020418047905,14485.0,11190.0,0.7725232999654815,
optimization,rg_gamma65_current__conditioned_p10_f075,train,760,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7064651340022863,0.3550865500323984,0.7064651340022863,0.35137858396988786,27731,7959,27731,19772,0.21762686863529346,0.631095225938218,0.9639401934916447,0.8022790378998234,0.3970028949997868,0.07235438299994712,2.2898955159998877,,,,,,,False,False,0,0,0,0.07480530627071857,14485.0,10221.0,0.7056265101829479,
optimization,rg_gamma65_current__current_c3_d2,train,760,rg_gamma65_current,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.7042588627171068,0.3550865500323984,0.7042588627171068,0.3491723126847084,31995,7959,31995,24036,0.21762686863529346,0.6717158823362551,0.9639401934916447,0.7401156430692296,0.3970028949997868,0.07235438299994712,1.8216955280004186,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_divisor6__conditioned_p10_f025,train,760,rg_gamma65_divisor6,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7120375355741866,0.355352969758671,0.7120375355741866,0.3566845658155156,29752,7966,29752,21786,0.21782543329645704,0.6564831361869912,0.9639718804920914,0.7778636730303845,0.3970028949997868,0.06965562400000636,2.3543418260005637,,,,,,,False,False,0,0,0,0.02491830289363861,14488.0,12233.0,0.8443539480949751,
optimization,rg_gamma65_divisor6__conditioned_p10_f050,train,760,rg_gamma65_divisor6,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.710100062539087,0.355352969758671,0.710100062539087,0.354747092780416,28707,7966,28707,20741,0.21782543329645704,0.6441721271948486,0.9639718804920914,0.7910614135925036,0.3970028949997868,0.06965562400000636,2.3099651330003326,,,,,,,False,False,0,0,0,0.04983660578727722,14488.0,11188.0,0.7722252898950855,
optimization,rg_gamma65_divisor6__conditioned_p10_f075,train,760,rg_gamma65_divisor6,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7064520226074807,0.355352969758671,0.7064520226074807,0.35109905284880977,27735,7966,27735,19769,0.21782543329645704,0.6311235923183842,0.9639718804920914,0.8021993870560663,0.3970028949997868,0.06965562400000636,2.347880864000217,,,,,,,False,False,0,0,0,0.07475490868091583,14488.0,10216.0,0.7051352843732744,
optimization,rg_gamma65_divisor6__current_c3_d2,train,760,rg_gamma65_divisor6,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.7042224204579245,0.355352969758671,0.7042224204579245,0.3488694506992535,32007,7966,32007,24041,0.21782543329645704,0.6718009814767537,0.9639718804920914,0.7399318898990845,0.3970028949997868,0.06965562400000636,1.8138997730002302,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_divisor8__conditioned_p10_f025,train,760,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7118372626618827,0.3538675312644743,0.7118372626618827,0.35796973139740845,29686,7927,29686,21759,0.21671914446997417,0.6556321447820044,0.9637946259619024,0.7785824967998383,0.3970028949997868,0.07314559099995677,2.325631128999703,,,,,,,False,False,0,0,0,0.02498536743223667,14467.0,12222.0,0.8448192437962259,
optimization,rg_gamma65_divisor8__conditioned_p10_f050,train,760,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7098328847718596,0.3538675312644743,0.7098328847718596,0.3559653535073853,28655,7927,28655,20728,0.21671914446997417,0.6434062349303605,0.9637946259619024,0.7915547024952015,0.3970028949997868,0.07314559099995677,2.2972979460000715,,,,,,,False,False,0,0,0,0.04997073486447334,14467.0,11191.0,0.7735536047556508,
optimization,rg_gamma65_divisor8__conditioned_p10_f075,train,760,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.706286041080875,0.3538675312644743,0.706286041080875,0.3524185098164007,27696,7927,27696,19769,0.21671914446997417,0.6305846310952259,0.9637946259619024,0.8026429809358753,0.3970028949997868,0.07314559099995677,2.268678156000533,,,,,,,False,False,0,0,0,0.07495610229671001,14467.0,10232.0,0.7072648095665999,
optimization,rg_gamma65_divisor8__current_c3_d2,train,760,rg_gamma65_divisor8,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.7040069064062872,0.3538675312644743,0.7040069064062872,0.35013937514181287,31931,7927,31931,24004,0.21671914446997417,0.670836524551102,0.9637946259619024,0.7406282296201184,0.3970028949997868,0.07314559099995677,1.8849067689998265,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor065__conditioned_p10_f025,train,760,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7272834119323608,0.38163955256052456,0.7272834119323608,0.3456438593718362,32814,8820,32814,23994,0.23856125719796897,0.7021246418744505,0.953514739229025,0.7543121838239776,0.3970028949997868,0.07577215199944476,2.2791815190003035,,,,,,,False,False,0,0,0,0.02053988352417946,15860.0,13378.0,0.8435056746532157,
optimization,rg_gamma65_floor065__conditioned_p10_f050,train,760,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7267670499573845,0.38163955256052456,0.7267670499573845,0.34512749739685994,31624,8820,31624,22804,0.23856125719796897,0.6893597707996483,0.953514739229025,0.7684669870984063,0.3970028949997868,0.07577215199944476,2.258821094999803,,,,,,,False,False,0,0,0,0.04107976704835892,15860.0,12188.0,0.7684741488020177,
optimization,rg_gamma65_floor065__conditioned_p10_f075,train,760,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7241599125762681,0.38163955256052456,0.7241599125762681,0.34252036001574354,30633,8820,30633,21813,0.23856125719796897,0.676708365245511,0.953514739229025,0.7787679952991872,0.3970028949997868,0.07577215199944476,2.2662878529999944,,,,,,,False,False,0,0,0,0.061619650572538376,15860.0,11197.0,0.7059899117276166,
optimization,rg_gamma65_floor065__current_c3_d2,train,760,rg_gamma65_floor065,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.717345391146579,0.38163955256052456,0.717345391146579,0.33570583858605446,35296,8820,35296,26476,0.23856125719796897,0.7177828837262077,0.953514739229025,0.7169084315503174,0.3970028949997868,0.07577215199944476,1.8011097899998276,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor090__conditioned_p10_f025,train,760,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6939084008748231,0.3293153780958659,0.6939084008748231,0.36459302277895717,26931,7223,26931,19708,0.19839446288259155,0.6120046520863472,0.9682957219991694,0.8011213842783409,0.3970028949997868,0.06419701499999064,2.2610417040004904,,,,,,,False,False,0,0,0,0.028412243351340294,13064.0,11079.0,0.8480557256582976,
optimization,rg_gamma65_floor090__conditioned_p10_f050,train,760,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6906991159103514,0.3293153780958659,0.6906991159103514,0.36138373781448546,26053,7223,26053,18830,0.19839446288259155,0.6005730008793578,0.9682957219991694,0.8126511342263847,0.3970028949997868,0.06419701499999064,2.2625282230001176,,,,,,,False,False,0,0,0,0.05682448670268059,13064.0,10201.0,0.7808481322718922,
optimization,rg_gamma65_floor090__conditioned_p10_f075,train,760,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6855184516812636,0.3293153780958659,0.6855184516812636,0.35620307358539766,25148,7223,25148,17925,0.19839446288259155,0.5872691685813973,0.9682957219991694,0.8232463814219819,0.3970028949997868,0.06419701499999064,2.2527423700003055,,,,,,,False,False,0,0,0,0.08523673005402088,13064.0,9296.0,0.711573790569504,
optimization,rg_gamma65_floor090__current_c3_d2,train,760,rg_gamma65_floor090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6888684567314435,0.3293153780958659,0.6888684567314435,0.35955307863557756,28916,7223,28916,21693,0.19839446288259155,0.6269537344339489,0.9682957219991694,0.7643519158943146,0.3970028949997868,0.06419701499999064,1.7983477240004504,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_recovery__conditioned_p10_f025,train,760,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.712076685181481,0.3550865500323984,0.712076685181481,0.3569901351490826,29740,7959,29740,21781,0.21762686863529346,0.6563980370464925,0.9639401934916447,0.7780766644250168,0.3970028949997868,0.0963657130005231,2.2557787270006884,,,,,,,False,False,0,0,0,0.024935102090239525,14485.0,12230.0,0.8443217121159821,
